,order_id,user_id,platform,personal_or_business,placement_date,placement_weekday,placement_time,confirm_date,confirm_weekday,confirm_time,arrival_pickup_date,arrive_pickup_weekday,arrive_time,pickup_date,pickup_weekday,pickup_time,arrival_dest_date,arrival_dest_weekday,arrival_dest_time,distance,temperature,pickup_lat,pickup_long,dest_lat,dest_long,rider_id,pickup_to_arrival_time,placement_to_confirm_time,confirm_to_pickup_time
152,2869,2285,1,Personal,8,1,35976,8,1,36291,8,1,37116,8,1,38164,8,1,39593,10,24.5,-1.3324594,36.861964,-1.2950041,36.8143583,662,1429,315,1873
153,3761,2607,2,Personal,30,6,54545,30,6,58035,30,6,58848,30,6,59439,30,6,60630,8,23.8,-1.2917966,36.7730221,-1.304119,36.819649,844,1191,3490,1404
154,25270,393,3,Business,13,2,48894,13,2,51068,13,2,51083,13,2,54392,13,2,56039,14,26.0,-1.3177547,36.8303703,-1.306378,36.7519845,555,1647,2174,3324
155,10054,1927,3,Business,16,4,58975,16,4,61344,16,4,61624,16,4,61827,16,4,64239,14,23.25888921888938,-1.3472066,36.7692638,-1.3106338,36.6809768,821,2412,2369,483
156,7561,2946,2,Personal,31,4,55703,31,4,55885,31,4,58204,31,4,58399,31,4,60052,10,22.7,-1.2749662,36.7658781,-1.289521,36.8190724,124,1653,182,2514
157,8538,1548,1,Personal,9,1,62918,9,1,63007,9,1,64001,9,1,64511,9,1,65433,4,20.3,-1.2950408,36.8098172,-1.3136452,36.7974014,312,922,89,1504
158,20150,1787,3,Business,4,2,48756,4,2,49484,4,2,51062,4,2,51217,4,2,52380,3,22.6,-1.215909,36.886056,-1.2283403,36.8822756,402,1163,728,1733
159,6734,60,3,Business,15,2,44233,15,2,44245,15,2,44307,15,2,46589,15,2,46609,10,24.4,-1.2600926,36.8088685,-1.2296618,36.8438272,517,20,12,2344
160,15912,12,3,Business,6,4,45387,6,4,46142,6,4,47554,6,4,47871,6,4,49853,9,23.9,-1.240021,36.84999,-1.2864963,36.8252086,764,1982,755,1729
161,8453,2871,1,Personal,20,5,41084,20,5,41161,20,5,42554,20,5,43252,20,5,44134,8,18.5,-1.288922,36.814826,-1.2623805,36.7805404,159,882,77,2091
162,16835,3291,3,Business,15,5,41641,15,5,41665,15,5,42820,15,5,43588,15,5,46582,18,25.8,-1.3393547,36.8910035,-1.2600926,36.8088685,856,2994,24,1923
163,10269,867,3,Business,14,4,55979,14,4,56113,14,4,58178,14,4,60514,14,4,61875,10,26.2,-1.2996533,36.8292629,-1.2991441,36.7528804,233,1361,134,4401
164,11318,718,3,Business,5,5,44908,5,5,44954,5,5,44960,5,5,45822,5,5,47314,12,23.9,-1.2551895,36.7822034,-1.320157,36.830887,871,1492,46,868
165,24446,71,3,Business,6,2,51173,6,2,58589,6,2,59322,6,2,60126,6,2,63147,8,23.25888921888938,-1.2891922,36.825189,-1.2551895,36.7822034,456,3021,7416,1537
166,22511,3517,3,Business,19,5,28693,19,5,28697,19,5,29888,19,5,33098,19,5,34415,15,20.4,-1.300921,36.828195,-1.3882008,36.7699445,208,1317,4,4401
167,24913,2509,3,Business,24,1,46580,24,1,46587,24,1,46782,24,1,49451,24,1,51739,20,23.25888921888938,-1.2571472,36.7950633,-1.3700383,36.9190174,290,2288,7,2864
168,27461,635,3,Business,10,1,38466,10,1,38820,10,1,40491,10,1,41953,10,1,41961,5,18.7,-1.2867454,36.8259017,-1.2602337,36.7990548,766,8,354,3133
169,6738,516,3,Business,10,5,57764,10,5,57863,10,5,57892,10,5,60346,10,5,62737,13,23.25888921888938,-1.2571472,36.7950633,-1.2224188,36.8868824,291,2391,99,2483
170,1632,496,3,Business,20,3,44380,20,3,44490,20,3,44897,20,3,45595,20,3,48233,10,20.3,-1.2551895,36.7822034,-1.3201096,36.8180968,101,2638,110,1105
171,3572,3621,3,Business,23,2,32415,23,2,32454,23,2,33177,23,2,33427,23,2,34361,4,15.3,-1.2836583,36.7886014,-1.2833106,36.8240238,571,934,39,973
172,12234,3404,3,Business,22,6,58607,22,6,61060,22,6,61770,22,6,62003,22,6,63298,11,23.8,-1.279395,36.825364,-1.3206958,36.8769553,576,1295,2453,943
173,16858,3517,3,Business,7,4,49038,7,4,49127,7,4,49497,7,4,49703,7,4,51090,16,27.5,-1.300921,36.828195,-1.3882008,36.7699445,136,1387,89,576
174,20386,3599,3,Business,4,2,45257,4,2,45893,4,2,51087,4,2,52701,4,2,57410,15,22.4,-1.3302996,36.8707935,-1.2610066,36.7851622,459,4709,636,6808
175,19094,393,3,Business,24,5,38680,24,5,38734,24,5,40364,24,5,41331,24,5,44086,11,21.3,-1.3228003,36.8306435,-1.2638185,36.7930057,564,2755,54,2597
176,4448,3599,3,Business,14,4,48217,14,4,50189,14,4,51997,14,4,54547,14,4,57297,13,28.2,-1.3302996,36.8707935,-1.2913552,36.7875945,152,2750,1972,4358
177,16444,635,3,Business,27,3,53988,27,3,54114,27,3,54249,27,3,55393,27,3,56769,8,29.6,-1.3081376,36.8329772,-1.2602337,36.7990548,787,1376,126,1279
178,3042,757,1,Personal,20,4,44826,20,4,44848,20,4,45187,20,4,46434,20,4,48711,14,24.2,-1.2248308,36.8012573,-1.2952784,36.7793271,215,2277,22,1586
179,20468,852,2,Personal,11,3,62611,11,3,62839,11,3,63076,11,3,63679,11,3,64600,8,19.9,-1.298066,36.7767095,-1.263593,36.7882903,431,921,228,840
180,24788,81,3,Business,25,1,55150,25,1,55354,25,1,56111,25,1,56442,25,1,57140,4,23.25888921888938,-1.2641496,36.7914139,-1.2555811,36.802267,101,698,204,1088
181,20431,496,3,Business,30,4,46446,30,4,46462,30,4,46948,30,4,48480,30,4,51608,21,23.25888921888938,-1.2571472,36.7950633,-1.191363,36.9219712,424,3128,16,2018
182,6581,432,3,Business,20,1,66367,20,1,68233,20,1,69296,20,1,69524,20,1,72648,3,23.25888921888938,-1.3012008,36.764868,-1.2763494,36.7671783,868,3124,1866,1291
183,25970,265,3,Business,5,2,50121,5,2,50278,5,2,51295,5,2,51773,5,2,53431,11,27.6,-1.2433673,36.7849565,-1.300921,36.828195,148,1658,157,1495
184,17247,265,3,Business,13,2,59014,13,2,60562,13,2,61023,13,2,61146,13,2,61828,4,23.7,-1.300921,36.828195,-1.2974472,36.8156997,685,682,1548,584
185,9028,620,2,Personal,4,4,49678,4,4,51737,4,4,52469,4,4,53833,4,4,59224,11,24.6,-1.2293754,36.8624324,-1.281553,36.8185334,86,5391,2059,2096
186,2441,1705,3,Business,9,4,53222,9,4,53264,9,4,54352,9,4,54439,9,4,55996,15,25.9,-1.2551895,36.7822034,-1.2239216,36.8792146,379,1557,42,1175
187,595,1304,3,Business,17,5,48769,17,5,49404,17,5,50300,17,5,50614,17,5,51844,6,23.25888921888938,-1.2551895,36.7822034,-1.2855666,36.8194926,709,1230,635,1210
188,17816,1402,3,Business,20,1,34613,20,1,34642,20,1,34749,20,1,35062,20,1,35517,1,18.9,-1.279395,36.825364,-1.2813012,36.8323962,456,455,29,420
189,4298,2123,1,Personal,15,1,33746,15,1,33811,15,1,35933,15,1,36133,15,1,37952,3,23.25888921888938,-1.2833335,36.8260084,-1.2969035,36.8083806,338,1819,65,2322
190,11024,2330,3,Business,9,4,50124,9,4,50248,9,4,50841,9,4,51081,9,4,52167,5,23.25888921888938,-1.3015197,36.7658456,-1.2921463,36.8029626,348,1086,124,833
191,12738,2008,3,Business,31,5,35082,31,5,35138,31,5,35601,31,5,36242,31,5,37665,9,23.25888921888938,-1.2508229,36.7895263,-1.2944584,36.7614555,937,1423,56,1104
192,14693,788,3,Business,5,2,43756,5,2,43776,5,2,44344,5,2,44513,5,2,46890,15,23.8,-1.2232123,36.8932547,-1.225322,36.80855,691,2377,20,737
193,8012,3565,3,Business,10,7,45105,10,7,45235,10,7,46607,10,7,46866,10,7,49948,29,23.25888921888938,-1.2844665,36.7866113,-1.1428716,36.962347,267,3082,130,1631
194,12436,2227,3,Personal,19,3,37737,19,3,37788,19,3,38179,19,3,38618,19,3,40208,8,22.4,-1.2541275,36.8263055,-1.297101,36.798243,630,1590,51,830
195,9774,360,3,Personal,31,4,33529,31,4,33542,31,4,34302,31,4,35707,31,4,40455,29,17.3,-1.2959053,36.7898158,-1.142527,36.91799,79,4748,13,2165
196,834,788,3,Business,16,3,32430,16,3,32497,16,3,33750,16,3,34599,16,3,37360,11,19.8,-1.225322,36.80855,-1.291768,36.8297208,101,2761,67,2102
197,6654,1205,3,Business,26,2,44938,26,2,44967,26,2,45133,26,2,45501,26,2,46380,3,27.5,-1.2495931,36.8065087,-1.2714767,36.8138291,484,879,29,534
198,21691,3517,3,Business,19,1,40657,19,1,40774,19,1,42542,19,1,43162,19,1,45227,15,24.9,-1.300921,36.828195,-1.3882008,36.7699445,280,2065,117,2388
199,23114,788,3,Business,12,1,43277,12,1,43358,12,1,44085,12,1,44608,12,1,46799,15,23.6,-1.3052491,36.8223899,-1.225322,36.80855,778,2191,81,1250
200,27149,2412,3,Business,21,2,43040,21,2,43061,21,2,43142,21,2,43719,21,2,44704,12,22.7,-1.2584143,36.8048002,-1.2283403,36.8822756,383,985,21,658
201,827,3326,3,Business,16,2,58143,16,2,58335,16,2,59194,16,2,60256,16,2,63598,8,23.25888921888938,-1.2571472,36.7950633,-1.3025667,36.7803495,422,3342,192,1921
202,92,1724,3,Business,25,1,40900,25,1,40906,25,1,40926,25,1,41685,25,1,44632,23,25.7,-1.2551895,36.7822034,-1.3724413,36.9284922,430,2947,6,779
203,1503,3755,1,Personal,18,4,35031,18,4,35051,18,4,35201,18,4,35390,18,4,36370,6,20.6,-1.2956756,36.7719383,-1.2617028,36.7983849,680,980,20,339
204,6795,1724,3,Business,2,1,36326,2,1,36362,2,1,36844,2,1,37463,2,1,38239,8,16.8,-1.2958383,36.8073162,-1.2551895,36.7822034,103,776,36,1101
205,9197,1245,3,Business,21,2,34709,21,2,34730,21,2,34747,21,2,36883,21,2,38395,17,23.25888921888938,-1.300921,36.828195,-1.3198615,36.7110323,120,1512,21,2153
206,7102,2423,3,Business,24,2,53416,24,2,53424,24,2,53483,24,2,53932,24,2,55199,6,18.4,-1.2551895,36.7822034,-1.2884308,36.821751,415,1267,8,508
207,25304,2987,3,Business,25,2,44296,25,2,45060,25,2,45274,25,2,45399,25,2,46797,10,23.6,-1.270212,36.8210877,-1.3014461,36.7661381,574,1398,764,339
208,13188,2523,3,Business,25,1,50634,25,1,50660,25,1,51850,25,1,52345,25,1,54393,17,23.25888921888938,-1.2551895,36.7822034,-1.3339943,36.7263409,648,2048,26,1685
209,13700,1852,1,Personal,8,1,29265,8,1,29291,8,1,30485,8,1,30790,8,1,32184,8,20.0,-1.2657709,36.7305746,-1.2922857,36.7813274,74,1394,26,1499
210,24749,3194,3,Business,3,3,45325,3,3,45376,3,3,45628,3,3,45876,3,3,46558,5,27.4,-1.2551895,36.7822034,-1.270721,36.786231,250,682,51,500
211,22336,1961,3,Business,20,1,32382,20,1,33501,20,1,33845,20,1,34245,20,1,35295,9,19.1,-1.303596,36.778378,-1.3188359,36.7038526,628,1050,1119,744
212,19647,1304,3,Business,15,4,57825,15,4,57882,15,4,58901,15,4,58973,15,4,60524,3,27.5,-1.2551895,36.7822034,-1.2562366,36.8038565,866,1551,57,1091
213,23342,3689,3,Business,31,1,48510,31,1,48772,31,1,50400,31,1,51430,31,1,53951,16,24.1,-1.3472066,36.7692638,-1.2527958,36.8003131,428,2521,262,2658
214,15594,646,2,Personal,3,2,37087,3,2,37248,3,2,39260,3,2,40245,3,2,41306,7,18.5,-1.284705,36.79287,-1.2661264,36.8030359,752,1061,161,2997
215,19988,3621,3,Business,29,6,43906,29,6,43961,29,6,45246,29,6,45460,29,6,48100,15,24.2,-1.2836583,36.7886014,-1.2778747,36.8831829,854,2640,55,1499
216,12098,1340,3,Business,10,4,47296,10,4,47408,10,4,48709,10,4,49116,10,4,50144,9,21.9,-1.2819626,36.7540971,-1.2707179,36.7979713,749,1028,112,1708
217,8325,2763,3,Business,4,1,53719,4,1,53911,4,1,54540,4,1,54865,4,1,56948,5,23.25888921888938,-1.2551895,36.7822034,-1.2711982,36.8240199,205,2083,192,954
218,7719,3175,3,Business,17,3,35537,17,3,35573,17,3,36306,17,3,36436,17,3,40469,16,21.1,-1.2681004,36.7952081,-1.207546,36.7913976,932,4033,36,863
219,8655,3462,1,Personal,25,2,49945,25,2,49974,25,2,52364,25,2,52441,25,2,53637,6,27.2,-1.255683,36.813771,-1.2817758,36.7980252,434,1196,29,2467
220,12573,570,3,Business,13,2,32507,13,2,33722,13,2,34484,13,2,34997,13,2,35927,6,19.7,-1.2551895,36.7822034,-1.2765492,36.7669809,778,930,1215,1275
221,18011,2627,3,Business,11,2,54715,11,2,54915,11,2,55927,11,2,56295,11,2,57153,9,22.5,-1.3014461,36.7661381,-1.2571472,36.7950633,279,858,200,1380
222,23551,2718,3,Business,11,2,58188,11,2,58283,11,2,58983,11,2,59210,11,2,59951,2,22.1,-1.2741118,36.8020094,-1.2657456,36.8087424,112,741,95,927
223,13385,1927,3,Business,22,6,44592,22,6,45686,22,6,46317,22,6,46511,22,6,50215,26,23.1,-1.3472066,36.7692638,-1.207546,36.7913976,200,3704,1094,825
224,13492,265,3,Business,9,3,52382,9,3,52415,9,3,52616,9,3,53494,9,3,54663,8,25.3,-1.29276,36.783799,-1.300921,36.828195,862,1169,33,1079
225,8408,2066,3,Business,11,2,51156,11,2,51166,11,2,51306,11,2,51484,11,2,52103,5,25.4,-1.316961,36.820337,-1.2885504,36.8066908,676,619,10,318
226,268,1342,3,Business,25,2,49995,25,2,51270,25,2,52538,25,2,52723,25,2,53652,9,27.0,-1.290894,36.822971,-1.3025826,36.7670807,88,929,1275,1453
227,1178,393,3,Business,9,2,44383,9,2,44394,9,2,44714,9,2,44784,9,2,46628,5,27.0,-1.3004062,36.829741,-1.3167113,36.8301563,151,1844,11,390
228,8604,1744,2,Personal,4,5,45843,4,5,52943,4,5,53954,4,5,54131,4,5,55443,6,24.1,-1.2516322,36.8250834,-1.2857902,36.8316231,753,1312,7100,1188
229,9123,3701,3,Business,2,2,52373,2,2,52404,2,2,54390,2,2,54468,2,2,56314,17,29.2,-1.2612574,36.7879622,-1.3253037,36.8942439,576,1846,31,2064
230,26948,346,3,Business,12,3,44619,12,3,44969,12,3,45764,12,3,48017,12,3,49220,5,19.4,-1.2584143,36.8048002,-1.28878,36.8168312,106,1203,350,3048
231,1233,2330,3,Business,26,2,51041,26,2,51054,26,2,51323,26,2,51513,26,2,52977,8,29.8,-1.3015197,36.7658456,-1.2649605,36.7981777,831,1464,13,459
232,8285,1469,3,Business,15,1,35347,15,1,35454,15,1,35918,15,1,36159,15,1,36972,7,23.25888921888938,-1.2551895,36.7822034,-1.2896399,36.8124498,453,813,107,705
233,8160,606,1,Personal,10,1,39998,10,1,40732,10,1,41388,10,1,41549,10,1,42286,8,23.25888921888938,-1.2143387,36.7914548,-1.2152204,36.8563184,453,737,734,817
234,3873,3689,3,Business,5,2,49687,5,2,49708,5,2,49715,5,2,49780,5,2,50825,6,22.6,-1.2601709,36.8002238,-1.2904016,36.8226303,379,1045,21,72
235,28262,391,3,Business,23,2,52991,23,2,53061,23,2,54287,23,2,54568,23,2,56446,20,18.8,-1.2857574,36.8295667,-1.1923911,36.9447333,449,1878,70,1507
236,11515,1412,3,Personal,25,3,44288,25,3,44314,25,3,45068,25,3,45408,25,3,47545,10,23.25888921888938,-1.238874,36.807889,-1.2591485,36.7891335,208,2137,26,1094
237,5562,1280,3,Business,12,2,52907,12,2,52964,12,2,53834,12,2,53917,12,2,57225,8,23.25888921888938,-1.2551895,36.7822034,-1.2897215,36.7945959,131,3308,57,953
238,11581,3698,3,Business,7,5,46892,7,5,46952,7,5,47875,7,5,49500,7,5,50809,11,23.25888921888938,-1.2669247,36.9086497,-1.3244885,36.897792,75,1309,60,2548
239,4783,2294,3,Business,16,2,45689,16,2,45753,16,2,47755,16,2,47977,16,2,49789,11,23.25888921888938,-1.2977969,36.8104085,-1.2788572,36.8794368,831,1812,64,2224
240,24085,1071,1,Personal,6,1,38463,6,1,38476,6,1,39012,6,1,39629,6,1,41053,11,20.3,-1.3301743,36.8487987,-1.2689015,36.7986106,105,1424,13,1153
241,18899,246,3,Business,7,5,52836,7,5,53063,7,5,53804,7,5,54006,7,5,54245,15,25.0,-1.2297202,36.8819507,-1.2584143,36.8048002,704,239,227,943
242,10888,420,3,Business,26,2,69142,26,2,70034,26,2,70621,26,2,71502,26,2,72029,6,22.5,-1.2517448,36.7924971,-1.2643683,36.7777614,361,527,892,1468
243,25303,1329,3,Business,30,3,34831,30,3,35027,30,3,35936,30,3,36105,30,3,36875,2,19.6,-1.273056,36.811298,-1.2600932,36.8041689,206,770,196,1078
244,22168,62,3,Business,27,1,41219,27,1,45181,27,1,45932,27,1,47080,27,1,51754,11,20.9,-1.2967108,36.7871135,-1.324859,36.859367,812,4674,3962,1899
245,15232,1363,3,Business,26,2,38778,26,2,38866,26,2,39281,26,2,39549,26,2,40782,7,26.3,-1.3004062,36.829741,-1.2953162,36.7828041,837,1233,88,683
246,13479,346,3,Business,14,2,57457,14,2,57790,14,2,60336,14,2,62362,14,2,62473,10,23.25888921888938,-1.2274192,36.8008308,-1.28878,36.8168312,193,111,333,4572
247,20462,186,3,Business,7,4,39476,7,4,39517,7,4,40216,7,4,41050,7,4,43357,20,27.5,-1.2571472,36.7950633,-1.3700383,36.9190174,831,2307,41,1533
248,6148,1162,3,Business,17,5,33652,17,5,33936,17,5,34525,17,5,34761,17,5,36560,8,23.25888921888938,-1.312261,36.794658,-1.2776982,36.83126,344,1799,284,825
249,1353,393,3,Business,18,2,34502,18,2,39248,18,2,39254,18,2,40822,18,2,41841,11,23.25888921888938,-1.3167113,36.8301563,-1.2574219,36.7927073,515,1019,4746,1574
250,46,1932,3,Business,9,1,47166,9,1,47205,9,1,47880,9,1,47999,9,1,48929,7,20.5,-1.2985987,36.7809119,-1.2736498,36.8061911,312,930,39,794
251,2908,2530,1,Personal,14,7,55310,14,7,55343,14,7,55865,14,7,56170,14,7,56696,6,28.6,-1.2049707,36.7858957,-1.238874,36.807889,453,526,33,827
252,25281,1940,1,Personal,21,4,38583,21,4,38981,21,4,39466,21,4,40783,21,4,42259,10,21.8,-1.276312,36.882742,-1.3157973,36.815148,549,1476,398,1802
253,6173,136,3,Business,27,4,56952,27,4,56964,27,4,59508,27,4,60275,27,4,62976,27,22.8,-1.3165104,36.7077726,-1.2313147,36.8016863,789,2701,12,3311
254,20016,3521,3,Business,6,4,59492,6,4,59568,6,4,59691,6,4,60096,6,4,60842,3,21.6,-1.2594474,36.8089122,-1.2560874,36.7931031,536,746,76,528
255,9691,1207,3,Business,23,6,43490,23,6,43525,23,6,43671,23,6,44026,23,6,45732,13,23.25888921888938,-1.2629666,36.8068369,-1.2156006,36.8916865,119,1706,35,501
256,19506,2746,1,Personal,1,2,38509,1,2,38629,1,2,39949,1,2,40402,1,2,40893,4,21.7,-1.2784495,36.7981729,-1.2789477,36.8122359,396,491,120,1773
257,25163,598,1,Business,25,5,62301,25,5,62353,25,5,63276,25,5,63484,25,5,66482,20,21.1,-1.2536797,36.7995085,-1.2516072,36.6665983,103,2998,52,1131
258,504,677,3,Business,16,2,52246,16,2,52264,16,2,55538,16,2,55871,16,2,58701,3,23.25888921888938,-1.3025826,36.7670807,-1.2763494,36.7671783,167,2830,18,3607
259,25644,560,1,Personal,1,1,36655,1,1,36717,1,1,37383,1,1,37850,1,1,40119,8,18.6,-1.2611578,36.8145307,-1.2242368,36.8148681,409,2269,62,1133
260,22173,2008,3,Business,19,3,31758,19,3,31787,19,3,32334,19,3,32717,19,3,34813,10,19.6,-1.2508229,36.7895263,-1.301809,36.75643,854,2096,29,930
261,19812,1271,3,Business,24,1,43136,24,1,43152,24,1,46023,24,1,47981,24,1,49120,9,22.9,-1.3244885,36.897792,-1.2698307,36.8801649,26,1139,16,4829
262,25828,649,3,Business,26,2,37603,26,2,37673,26,2,38340,26,2,42189,26,2,43484,9,23.25888921888938,-1.3034396,36.8329998,-1.2551895,36.7822034,791,1295,70,4516
263,8781,1471,3,Business,13,3,40491,13,3,40514,13,3,40680,13,3,41254,13,3,41267,3,24.7,-1.2551895,36.7822034,-1.2705336,36.7943509,720,13,23,740
264,22771,2766,1,Personal,9,3,39179,9,3,39504,9,3,43024,9,3,44010,9,3,46254,8,21.2,-1.3214137,36.8569475,-1.2851847,36.8314086,698,2244,325,4506
265,10564,1927,3,Business,6,4,44014,6,4,44125,6,4,45337,6,4,46255,6,4,48447,12,19.8,-1.279395,36.825364,-1.3472066,36.7692638,36,2192,111,2130
266,5610,1469,3,Business,15,4,56336,15,4,56444,15,4,56592,15,4,57035,15,4,59826,18,27.7,-1.2571472,36.7950633,-1.3339943,36.7263409,647,2791,108,591
267,15861,3391,1,Personal,19,7,37718,19,7,37910,19,7,38295,19,7,39653,19,7,40169,3,18.1,-1.316948,36.824399,-1.3009926,36.8208532,329,516,192,1743
268,17268,3099,1,Personal,28,5,39914,28,5,40179,28,5,41074,28,5,41579,28,5,42479,5,25.1,-1.3205669,36.8362168,-1.2932015,36.8284918,532,900,265,1400
269,9121,970,3,Business,1,5,38830,1,5,39104,1,5,40209,1,5,40600,1,5,44010,19,26.7,-1.2551895,36.7822034,-1.3459625,36.9073925,831,3410,274,1496
270,25893,2330,3,Business,17,4,36768,17,4,36797,17,4,37065,17,4,38806,17,4,39948,10,25.4,-1.2649605,36.7981777,-1.3015197,36.7658456,647,1142,29,2009
271,9565,111,3,Business,16,2,44149,16,2,44206,16,2,44505,16,2,44586,16,2,46658,13,23.25888921888938,-1.2551895,36.7822034,-1.3233955,36.8562944,570,2072,57,380
272,543,496,3,Business,5,5,59687,5,5,59708,5,5,59799,5,5,61048,5,5,62424,12,24.7,-1.2646084,36.8028645,-1.2044082,36.7775137,882,1376,21,1340
273,18477,718,3,Business,27,5,58275,27,5,58299,27,5,59093,27,5,59352,27,5,61514,9,23.8,-1.2551895,36.7822034,-1.3001735,36.8042049,519,2162,24,1053
274,10923,1280,3,Business,26,5,58681,26,5,58709,26,5,58744,26,5,59169,26,5,60031,4,23.25888921888938,-1.2551895,36.7822034,-1.2768326,36.8073804,531,862,28,460
275,26474,2066,3,Business,25,3,56619,25,3,56701,25,3,57482,25,3,57616,25,3,59035,16,17.6,-1.316961,36.820337,-1.3319686,36.9115553,409,1419,82,915
276,18347,635,3,Business,18,4,51832,18,4,51848,18,4,52087,18,4,53258,18,4,54003,1,23.25888921888938,-1.2567464,36.7915273,-1.2602337,36.7990548,641,745,16,1410
277,16196,1134,2,Personal,31,2,34468,31,2,34483,31,2,34596,31,2,34869,31,2,36400,13,16.9,-1.2560455,36.7800867,-1.2318301,36.7327062,735,1531,15,386
278,26723,2412,3,Business,31,2,64409,31,2,64418,31,2,64423,31,2,64750,31,2,65470,5,19.8,-1.2156006,36.8916865,-1.2297202,36.8819507,531,720,9,332
279,14911,3091,3,Business,25,1,32747,25,1,32954,25,1,33750,25,1,35795,25,1,39200,5,23.25888921888938,-1.290894,36.822971,-1.262073,36.7986087,127,3405,207,2841
280,5952,2978,3,Business,21,4,54331,21,4,54493,21,4,55212,21,4,55300,21,4,56479,7,26.4,-1.2551895,36.7822034,-1.2812264,36.8204146,330,1179,162,807
281,9853,2763,3,Business,28,4,52013,28,4,52026,28,4,52465,28,4,53585,28,4,54435,15,30.0,-1.2551895,36.7822034,-1.3255855,36.8647627,137,850,13,1559
282,5768,256,3,Personal,4,5,44738,4,5,44794,4,5,46078,4,5,46559,4,5,47983,6,22.6,-1.286837,36.823308,-1.2941024,36.79578,425,1424,56,1765
283,19071,393,3,Business,18,2,50674,18,2,51964,18,2,52055,18,2,52771,18,2,54429,11,25.4,-1.3167113,36.8301563,-1.2574219,36.7927073,518,1658,1290,807
284,9757,1244,3,Business,8,2,34523,8,2,34593,8,2,34656,8,2,35474,8,2,38013,9,19.1,-1.2600926,36.8088685,-1.303596,36.778378,107,2539,70,881
285,102,1589,3,Business,14,5,37035,14,5,37075,14,5,37476,14,5,38113,14,5,38992,4,22.1,-1.225322,36.7987613,-1.2391616,36.8101823,781,879,40,1038
286,2070,2707,3,Business,13,4,45104,13,4,45277,13,4,46235,13,4,47074,13,4,48833,9,22.0,-1.2654831,36.8293629,-1.2963097,36.7688221,382,1759,173,1797
287,6722,2509,3,Business,3,2,32332,3,2,32348,3,2,32643,3,2,32982,3,2,35387,20,15.4,-1.2579304,36.8019667,-1.3700383,36.9190174,116,2405,16,634
288,23674,733,3,Business,18,2,56232,18,2,56252,18,2,56645,18,2,56829,18,2,58734,18,25.7,-1.2584143,36.8048002,-1.3251247,36.8995926,456,1905,20,577
289,18202,706,3,Business,21,1,28131,21,1,28353,21,1,29007,21,1,29323,21,1,31372,4,16.8,-1.3004062,36.829741,-1.3077869,36.8443207,805,2049,222,970
290,15044,3517,3,Business,23,5,32268,23,5,32278,23,5,32285,23,5,37234,23,5,37577,15,20.4,-1.300921,36.828195,-1.3882008,36.7699445,137,343,10,4956
291,28149,265,3,Business,10,5,40058,10,5,40165,10,5,40741,10,5,41657,10,5,42710,8,23.25888921888938,-1.2731645,36.7900343,-1.300921,36.828195,298,1053,107,1492
292,9665,2847,3,Personal,5,5,61926,5,5,62571,5,5,63450,5,5,65027,5,5,66728,6,24.6,-1.2564799,36.8112138,-1.2822773,36.7953121,755,1701,645,2456
293,223,540,3,Business,2,5,43252,2,5,43900,2,5,45243,2,5,45500,2,5,46709,9,23.5,-1.3036803,36.8181344,-1.2551895,36.7822034,199,1209,648,1600
294,4383,3711,3,Business,29,4,61546,29,4,61959,29,4,62287,29,4,62951,29,4,64366,9,20.8,-1.290894,36.822971,-1.3014461,36.7661381,320,1415,413,992
295,15102,1469,3,Business,8,1,55230,8,1,55354,8,1,56659,8,1,57178,8,1,58590,12,24.7,-1.2571472,36.7950633,-1.2402455,36.8791753,882,1412,124,1824
296,5422,3514,2,Personal,14,7,47222,14,7,47236,14,7,47921,14,7,48580,14,7,51512,16,25.1,-1.3197995,36.8476721,-1.2664227,36.7453671,532,2932,14,1344
297,9017,1500,3,Business,3,3,55722,3,3,55995,3,3,56722,3,3,57751,3,3,58641,8,28.2,-1.3004062,36.829741,-1.2638185,36.7930057,576,890,273,1756
298,19830,972,3,Business,21,3,55545,21,3,56224,21,3,56733,21,3,56928,21,3,58883,5,23.2,-1.2862033,36.8152966,-1.2908072,36.7860517,178,1955,679,704
299,5550,3291,3,Business,28,4,33722,28,4,33754,28,4,34279,28,4,35978,28,4,36888,4,22.6,-1.272828,36.816608,-1.2600926,36.8088685,857,910,32,2224
300,6834,1402,3,Business,15,6,41190,15,6,42044,15,6,43106,15,6,43385,15,6,44338,2,22.1,-1.279395,36.825364,-1.281754,36.8324229,879,953,854,1341
